country_id,year,top_10_richest_share,bottom_50_poorest_share,top_1_richest_share,gdp,gini,palma_ratio
124,1991,21.35,36.69,4.49,327500000000,20.57,0.75
124,1992,21.34,36.38,4.41,362963000000,20.85,0.76
124,1993,21.34,36.19,4.38,353550000000,21.1,0.77
124,1994,22.89,34.39,5.01,379130000000,23.8,0.87
124,1995,24.05,33.39,5.66,452302000000,25.44,0.95
124,1996,24.31,32.67,5.83,450490000000,26.44,0.98
124,1997,24.64,32.35,6.09,416813000000,27.01,1.01
124,1998,24.43,32.87,5.9,438008000000,26.32,0.98
124,1999,24.65,32.19,6.03,447050000000,27.2,1.02
124,2000,24.68,32.33,6.19,417479000000,27.06,1.01
124,2001,25.6,31.63,6.63,431587000000,28.23,1.08
124,2002,25.11,32.2,6.3,473862000000,27.37,1.04
124,2003,25.55,31.45,6.51,580070000000,28.33,1.08
124,2004,25.94,29.82,6.78,658380000000,30.58,1.19
124,2005,25.67,32.13,6.89,685348000000,27.63,1.05
124,2006,25.81,31.93,7.15,733955000000,27.98,1.07
124,2007,26.66,31.19,7.48,848559000000,29.14,1.13
124,2008,23.86,33.08,5.83,951870000000,25.82,0.95
124,2009,23.41,33.85,5.55,871519000000,24.72,0.91
124,2010,24.72,32.94,6.44,847381000000,26.3,0.99
124,2011,25.07,32.33,6.58,905271000000,27.08,1.02
124,2012,25.03,32.34,6.2,838923000000,27.07,1.02
124,2013,24.28,32.01,5.94,877173000000,27.11,1.01
124,2014,25,31.81,6.26,892168000000,27.58,1.04
124,2015,25.01,32.01,6.46,765573000000,27.38,1.04
124,2016,24.45,32.41,6.02,784060000000,26.67,1
124,2017,25.3,31.88,6.43,833870000000,27.69,1.05
124,2022,26.53,31.05,7.53,1009400000000,29.16,1.13
125,1990,28.96,24.63,9.24,45495129385,37.87,1.6
125,1991,27.66,24.92,7.96,42745329732,36.86,1.51
125,1992,28.57,24.73,8.47,41649829860,37.45,1.57
125,1993,29.1,24.58,8.85,46775620817,37.84,1.6
125,1994,28.87,24.85,8.98,55314732279,37.45,1.57
125,1995,28.89,24.88,9.06,63918703507,37.43,1.57
125,1996,28.08,25.07,8.69,70140835299,36.8,1.52
125,1997,29,24.6,9.23,66075143415,37.75,1.59
125,1998,29.93,24.62,9.93,56227169851,38.06,1.63
125,1999,30.47,26.33,11.44,58762260626,36.17,1.57
125,2000,27.6,28.01,8.27,52623281957,33.15,1.35
125,2001,28.63,27.3,8.98,53872425917,34.38,1.44
125,2002,28.13,27.85,8.86,66627729311,33.54,1.38
125,2003,28.67,27.55,9.46,88250885550,34.15,1.42
125,2004,28.19,28.42,9.54,103905000000,32.89,1.34
125,2005,26.03,30.07,7.96,114720000000,29.97,1.17
125,2006,23.69,34.19,6.9,111539000000,24.98,0.91
125,2007,24.33,31.59,7.16,137189000000,27.43,1.05
125,2008,23.75,33.92,7.06,133131000000,25.41,0.93
125,2009,27.1,27.7,8.54,121374000000,33.03,1.36
125,2010,27.17,27.35,8.23,146518000000,33.47,1.39
125,2011,28.11,26.77,8.73,168295000000,34.76,1.46
125,2012,29.22,26.12,9.53,176211000000,36.01,1.55
125,2013,28.75,26.22,8.72,190910000000,35.68,1.53
125,2014,28.89,26.19,8.94,201338000000,35.75,1.54
125,2015,29.31,26.04,9.47,178104000000,36.09,1.58
125,2016,29.06,26.27,9.44,188898000000,35.73,1.56
125,2017,29.51,26.04,9.91,206567000000,36.21,1.59
125,2022,29.98,23.75,9.72,246734000000,39.75,1.86
126,2022,48.9,11.61,16.57,15649934215,61.64,7.3
127,1990,45.83,15.88,15.04,3512356508,55.67,4.35
127,1991,45.8,15.86,15,3285796875,55.68,4.35
127,1992,45.76,15.86,14.95,3386232579,55.66,4.35
127,1993,47.4,14.72,15.61,3052673849,57.6,4.9
127,1994,48.98,13.61,16.23,1938058175,59.47,5.52
127,1995,49.47,13.47,16.86,2302537562,59.85,5.63
127,1996,50.13,13.28,17.64,2405686940,60.38,5.8
127,1997,50.63,13.14,18.28,2290318910,60.77,5.92
127,1998,51.13,12.99,18.92,2643363519,61.16,6.05
127,1999,51.65,12.87,19.62,2537789821,61.53,6.16
127,2000,52.22,12.7,20.29,2241753193,61.98,6.31
127,2001,52.86,12.55,21.1,2448714704,62.45,6.46
127,2002,53.28,12.47,21.71,2782192879,62.74,6.55
127,2003,53.62,12.36,22.17,3394084732,63.02,6.66
127,2004,54.07,12.27,22.79,3760443738,63.33,6.75
127,2005,54.31,12.41,23.35,4383315965,63.28,6.65
127,2006,51.29,13.9,19.49,4756361252,60.2,5.53
127,2007,48.62,15.11,15.89,5731485052,57.6,4.8
127,2008,46.84,15.84,14.73,7297600226,56.01,4.41
127,2009,44.97,16.61,13.52,7352131310,54.35,4.03
127,2010,43.81,17.06,12.8,7851192502,53.35,3.83
127,2011,42.15,17.73,11.74,8772950778,51.87,3.54
127,2012,41.94,17.38,11.35,9426912648,52.14,3.62
127,2013,41.33,17.31,10.77,10224897438,51.91,3.59
127,2014,41.86,16.7,10.9,10862943544,52.79,3.79
127,2015,43.71,16.21,12.37,9683867926,54.19,4.07
127,2016,45.16,15.87,13.56,10398861982,55.24,4.29
127,2017,46.36,15.82,14.68,11185104252,55.83,4.38
127,2022,47.98,15.51,16.09,15433852712,56.91,4.6
128,1990,44.59,12.72,10.58,54035795388,58.16,5.58
128,1991,45.13,12.34,10.58,59526833412,58.8,5.85
128,1992,45.84,11.92,10.67,52058181854,59.56,6.19
128,1993,45.81,12.08,10.87,56721051402,59.38,6.09
128,1994,46.16,12.11,11.32,80399613064,59.52,6.12
128,1995,46.07,12.29,11.52,140920000000,59.31,6.01
128,1996,46.09,12.42,11.76,185730000000,59.19,5.94
128,1997,45.99,12.61,11.94,200850000000,58.95,5.83
128,1998,46.22,12.67,12.32,218416000000,59,5.82
128,1999,46.06,12.87,12.45,59145077039,58.73,5.7
128,2000,45.1,13.34,12.05,69171451627,57.79,5.36
128,2001,45.08,13.47,12.25,73557840064,57.65,5.31
128,2002,45.74,13.47,12.98,95054059303,57.96,5.37
128,2003,45.31,13.81,12.93,104739000000,57.41,5.18
128,2004,44.21,14.32,12.09,135765000000,56.36,4.84
128,2005,43.33,14.69,11.39,175671000000,55.57,4.61
128,2006,43.1,14.73,11.07,238455000000,55.43,4.58
128,2007,42.96,14.76,10.82,278261000000,55.35,4.56
128,2008,42.48,14.94,10.36,339476000000,54.94,4.44
128,2009,41.97,15.14,9.89,295009000000,54.5,4.32
128,2010,41.4,15.47,9.41,366990000000,53.88,4.14
128,2011,40.86,15.62,9.09,414467000000,53.48,4.06
128,2012,40.82,15.67,9.1,463971000000,53.41,4.04
128,2013,41.13,15.56,9.29,520117000000,53.67,4.1
128,2014,41.43,15.42,9.46,574184000000,53.95,4.17
128,2015,41.8,15.29,9.68,493027000000,54.25,4.24
128,2016,42.11,15.33,10.29,404649000000,54.38,4.27
128,2017,42.13,15.5,10.75,375746000000,54.22,4.22
128,2022,42.06,15.71,11.14,472625000000,53.98,4.15
129,1990,36.66,19.13,10.91,,48.2,2.84
129,1991,37.13,18.46,11.11,,49.12,3
129,1992,37.74,18.01,11.33,,49.86,3.13
129,1993,38.48,17.54,11.63,,50.69,3.28
129,1994,38.77,17.35,11.8,,51.03,3.35
129,1995,38.61,17.55,11.75,,50.74,3.3
129,1996,38.76,17.8,11.99,,50.54,3.27
129,1997,38.84,17.81,12.03,,50.56,3.28
129,1998,39.19,17.78,12.31,,50.75,3.31
129,1999,39.68,17.31,12.43,,51.47,3.45
129,2000,40.11,16.72,12.51,,52.28,3.64
129,2001,40.82,16.24,12.93,,53.1,3.83
129,2002,42.44,15.53,13.74,,54.6,4.15
129,2003,42.42,15.41,13.77,,54.71,4.2
129,2004,42.48,15.46,13.97,,54.69,4.19
129,2005,42.31,15.4,13.91,,54.65,4.22
129,2006,41.73,15.7,13.85,,54.07,4.08
129,2007,41.87,15.7,14.1,,54.12,4.1
129,2008,42.26,15.59,14.4,,54.42,4.16
129,2009,43.54,15.02,15.72,,55.64,4.49
129,2010,44.1,14.67,16.01,,56.26,4.68
129,2011,43.21,15.22,14.94,,55.23,4.41
129,2012,41.7,15.77,13.88,,53.93,4.12
129,2013,41.75,15.65,13.75,,54.1,4.11
129,2014,41.15,15.93,13.56,,53.53,3.99
129,2015,41.2,15.89,13.72,,53.61,4.01
129,2016,41.34,15.82,13.85,,53.75,4.04
129,2017,41.33,15.83,13.85,,53.74,4.04
129,2022,36.79,19.22,11.06,,48.12,2.83
103,1996,33.95,18.16,9.45,4642021256,47.34,2.96
103,1997,32.8,20.31,8.74,3912986091,44.69,2.44
103,1998,30.35,20.13,7.79,3765745023,43.59,2.4
103,1999,29.75,20.25,7.31,3863619285,43.13,2.33
103,2000,28.7,20.82,7.48,3772859034,41.93,2.19
103,2001,30.42,20.08,8.77,3709636031,43.63,2.41
103,2011,33.18,19.26,7.88,10494626768,45.98,2.64
103,2012,31.07,17.84,7.83,9745261301,46.23,2.71
103,2013,30.74,18.67,8.07,10817702346,45.22,2.51
103,2014,30.02,19.3,7.54,11362265253,44.2,2.38
103,2015,30.09,21.54,8.41,10064519963,42,2.11
103,2016,29.56,22.06,8.1,10672467073,41.23,2.04
103,2017,29.72,22.17,8.49,11307067070,41.23,2.04
103,2022,28.23,21.78,6.99,13711469681,40.58,1.99
130,1990,18.09,37.83,4.04,119792000000,18.74,0.64
130,1991,17.98,38.2,4.01,121872000000,18.23,0.63
130,1992,19.06,37.8,4.83,130838000000,19.15,0.68
130,1993,20.16,37.09,5.58,120579000000,20.33,0.73
130,1994,20.98,36.34,5.88,127131000000,21.45,0.77
130,1995,21.04,36.17,5.86,152030000000,21.68,0.78
130,1996,22.36,35.23,6.73,163520000000,23.32,0.85
130,1997,23.11,34.67,7.11,161357000000,24.26,0.89
130,1998,21.35,35.88,6.08,154230000000,22.12,0.8
130,1999,22.11,35.35,6.71,162384000000,23.05,0.84
130,2000,22.77,34.47,7.18,171457000000,24.38,0.89
130,2001,21.09,35.56,6,174239000000,22.39,0.8
130,2002,21.3,35.81,6.48,195915000000,22.2,0.8
130,2003,21.65,35.65,6.67,229385000000,22.5,0.82
130,2004,21.61,35.46,6.48,265269000000,22.81,0.82
130,2005,22.1,34.49,6.48,309979000000,24.07,0.87
130,2006,22.23,34.23,6.46,346915000000,24.36,0.88
130,2007,22.98,34.07,6.91,402643000000,24.94,0.91
130,2008,23.09,34.21,7.04,464918000000,24.87,0.91
130,2009,21.31,35.53,5.88,387976000000,22.53,0.81
130,2010,22.45,34.59,6.48,431052000000,24.11,0.87
130,2011,22.57,34.44,6.39,501361000000,24.44,0.88
130,2012,23.12,33.89,6.66,512777000000,25.21,0.92
130,2013,23.51,33.73,6.99,526014000000,25.61,0.94
130,2014,24.03,33.35,7.26,501736000000,26.28,0.98
130,2015,23.38,33.68,6.52,388160000000,25.52,0.94
130,2016,23.23,33.92,6.38,370957000000,25.16,0.92
130,2017,23.53,33.51,6.66,401745000000,25.79,0.95
130,2022,18.04,38.73,4.07,593727000000,17.46,0.62
131,1990,52.07,10.28,16.93,11685045514,64.33,8.23
131,1991,52.63,10.18,17.44,11341482445,64.7,8.38
131,1992,52.65,10.29,17.52,12452275683,64.56,8.23
131,1993,53.09,10,17.81,12493107932,65.1,8.63
131,1994,52.84,10.04,17.57,12918855657,64.94,8.56
131,1995,52.83,10.06,17.57,13802600780,64.92,8.54
131,1996,52.54,10.35,17.45,15277763329,64.44,8.15
131,1997,52.27,10.36,17.18,15837451235,64.33,8.14
131,1998,53.12,10.06,17.86,13996914694,65.03,8.53
131,1999,53.05,10.16,17.85,15593456177,64.88,8.4
131,2000,53.88,9.97,18.62,19507452536,65.48,8.69
131,2001,54.18,9.68,18.75,19452000520,65.95,9.11
131,2002,54.16,9.67,18.72,20142756047,65.96,9.13
131,2003,54.1,9.72,18.69,21633708192,65.87,9.06
131,2004,54.26,9.56,18.76,24763712874,66.14,9.31
131,2005,53.89,9.95,18.61,31081991678,65.49,8.71
131,2006,53.99,9.87,18.66,37215779714,65.63,8.82
131,2007,54.03,9.72,18.61,42085379454,65.83,9.04
131,2008,53.97,9.83,18.6,60905452536,65.67,8.88
131,2009,53.79,9.8,18.4,48388363589,65.65,8.93
131,2010,54,9.73,18.58,64993498049,65.82,9.04
131,2011,53.96,9.83,18.58,77497529259,65.66,8.87
131,2012,54.2,9.56,18.67,87408842653,66.09,9.28
131,2013,54.08,9.66,18.6,89936020806,65.93,9.13
131,2014,53.82,9.89,18.48,92699089727,65.54,8.79
131,2015,53.61,10.11,18.4,78710793238,65.21,8.5
131,2016,53.65,10.07,18.41,75128738622,65.26,8.54
131,2017,53.83,9.89,18.48,80856697009,65.55,8.79
131,2022,53.72,10,18.43,114667000000,65.37,8.64
132,1990,42.12,17.13,14.65,40010423970,52.65,3.7
132,1991,41.79,17.48,14.78,45625336680,52.15,3.58
132,1992,41.32,17.9,14.79,48884671947,51.52,3.44
132,1993,41.06,18.17,14.92,51809999353,51.14,3.36
132,1994,40.73,18.52,15.03,52293470813,50.65,3.26
132,1995,40.35,18.87,15.05,60636071684,50.13,3.16
132,1996,40.52,18.95,15.5,63320170084,50.15,3.15
132,1997,42.51,17.96,16.56,62433340468,52.09,3.5
132,1998,44.55,16.96,17.66,62191955814,54.06,3.91
132,1999,44.2,17.01,17.51,62973857069,53.86,3.87
132,2000,43.57,17.22,17.13,99484802345,53.34,3.76
132,2001,42.66,17.57,16.53,97145618480,52.55,3.61
132,2002,43.24,17.11,16.7,97923302809,53.31,3.76
132,2003,44,16.4,16.96,112372000000,54.44,4.02
132,2004,44.26,16.2,16.89,132216000000,54.77,4.1
132,2005,45.89,15.82,18.63,145209000000,55.92,4.35
132,2006,44.15,16.42,17.14,161871000000,54.49,4.03
132,2007,42.67,16.95,15.91,184141000000,53.24,3.76
132,2008,41.87,17.58,15.4,202204000000,52.19,3.54
132,2009,41.34,17.94,15.17,187338000000,51.58,3.43
132,2010,41.37,17.78,15.4,196710000000,51.76,3.47
132,2011,41.63,17.95,15.7,230587000000,51.69,3.44
132,2012,41.16,18.11,15.54,250107000000,51.32,3.37
132,2013,40.53,18.34,15.23,258657000000,50.81,3.28
132,2014,41.36,18.09,15.53,271390000000,51.4,3.39
132,2015,42.23,17.91,15.91,299964000000,51.96,3.49
132,2016,41.62,18.2,15.58,313630000000,51.37,3.38
132,2017,41.12,18.4,15.33,339206000000,50.93,3.3
132,2022,41.91,17.58,14.42,374788000000,52.09,3.54
134,2022,49.56,11.93,17.36,76522511781,61.56,7.07
135,1990,46.32,12.43,14.1,3219729083,59.39,5.84
135,1991,46.02,12.54,13.94,3787394958,59.13,5.74
135,1992,45.81,12.53,13.62,4377980510,59.04,5.73
135,1993,47.24,12.1,15.2,4974550286,60.19,6.14
135,1994,47.63,12.09,15.69,5502786070,60.38,6.17
135,1995,47.06,12.29,15.02,4636057476,59.89,5.99
135,1996,46.83,12.31,15.02,5155311077,59.78,5.96
135,1997,46.24,12.51,14.4,4936615299,59.28,5.79
135,1998,45.74,12.77,14.39,3789443015,58.79,5.61
135,1999,45.22,12.96,14.05,3477038204,58.36,5.47
135,2000,44.95,13.13,14.4,3521339699,58.06,5.37
135,2001,42.91,13.79,12.78,3081024212,56.41,4.88
135,2002,43.41,13.67,13.57,2999511040,56.78,4.99
135,2003,42.12,14.04,12.65,3536411824,55.79,4.72
135,2004,40.16,14.79,10.94,3927157867,54.07,4.26
135,2005,39.75,14.91,10.82,4865892972,53.77,4.19
135,2006,41.38,14.51,12.52,8354911041,54.97,4.48
135,2007,40.66,14.81,12.12,9545028944,54.33,4.31
135,2008,41.25,14.67,12.61,11670892801,54.76,4.43
135,2009,41.69,14.6,13.1,11619456449,55.05,4.5
135,2010,41.49,14.62,13.18,14250786675,54.94,4.48
135,2011,40.35,15.04,12.52,17985138066,53.96,4.22
135,2012,40.45,15.08,12.62,21295168666,53.96,4.21
135,2013,40.56,15.12,12.76,21261338065,53.97,4.2
135,2014,40.85,15.08,12.97,23210823987,54.14,4.24
135,2015,42.02,14.56,13.73,21723437010,55.25,4.55
135,2016,42.78,14.37,14.31,20758876953,55.79,4.68
135,2017,42.98,14.29,14.5,22742699138,55.98,4.73
135,2022,46.92,12.09,16,31603619037,60.08,6.14
136,2022,50.76,11.51,18.1,41952910858,62.56,7.5
137,2001,63.04,7.19,28.42,52030158775,72.54,15.36
137,2002,62.18,7.82,22.39,54777553515,71.2,13.78
137,2003,66.82,6.67,34.53,58731030122,75,17.38
137,2004,59.66,8.52,25.33,66768703498,69.54,12.18
137,2005,57.65,8.36,21.21,76060606061,68.59,12.46
137,2006,59.12,8.66,26.17,88643193062,69.11,11.87
137,2007,58.97,9.06,26.52,102171000000,68.78,10.93
137,2008,56.97,9.48,22.19,120551000000,67.26,10.21
137,2009,55.38,10.29,19.03,120823000000,65.61,8.83
137,2010,55.63,10.42,22.8,147528000000,65.82,8.87
137,2011,54.82,10.5,22.15,171762000000,65.31,8.84
137,2012,53.99,10.97,20.82,192650000000,64.33,8.17
137,2013,54.45,11.04,22.18,201176000000,64.51,8.15
137,2014,53.1,11.75,23.04,200786000000,63.23,7.37
137,2015,54.99,11.58,23.63,189803000000,64.26,7.61
137,2016,55.14,11.47,22.02,191898000000,64.37,7.69
137,2017,59.08,10.27,23.59,211008000000,67.3,9.22
137,2018,56.91,10.88,22.18,222597000000,65.68,8.41
137,2019,52.47,12.32,20.37,228346000000,62.24,6.79
137,2022,55.64,10.35,24.43,246489000000,66.2,9.4
138,1990,49.2,13.03,19.14,50508286642,60.26,5.78
138,1991,50.04,12.74,19.89,51784144943,60.96,6.01
138,1992,49.41,12.93,19.28,60422328242,60.45,5.85
138,1993,48.93,13.08,18.78,62036529147,60.04,5.72
138,1994,48.39,13.08,18.26,73159336915,59.8,5.68
138,1995,49.88,12.57,20.22,84644328727,61.07,6.1
138,1996,51.12,12.23,21.9,94648084429,62.03,6.42
138,1997,52.24,11.84,23.38,94106317565,62.99,6.79
138,1998,51.54,12.29,22.51,74492416330,62.18,6.41
138,1999,50.37,12.86,21.17,85640171045,61.02,5.95
138,2000,49.39,13.01,20.1,83669788255,60.41,5.78
138,2001,48.87,12.97,19.24,78921234458,60.18,5.76
138,2002,48.24,13.1,18.11,84307345888,59.71,5.65
138,2003,47.32,13.48,16.74,87039092974,58.84,5.37
138,2004,47.26,13.36,16.88,95001999685,58.94,5.41
138,2005,47.04,13.4,16.82,107420000000,58.8,5.37
138,2006,46.76,13.58,16.67,127653000000,58.47,5.24
138,2007,46.63,13.65,16.52,155980000000,58.35,5.21
138,2008,46.49,13.82,16.42,181625000000,58.1,5.12
138,2009,46.69,13.76,16.69,175975000000,58.27,5.15
138,2010,46.48,13.83,16.61,208369000000,58.09,5.1
138,2011,46.28,13.89,16.38,234217000000,57.93,5.06
138,2012,46.02,14.11,16.2,261921000000,57.56,4.93
138,2013,45.57,14.33,16.12,283903000000,57.13,4.8
138,2014,44.97,14.78,15.9,297484000000,56.37,4.57
138,2015,44.57,14.9,15.75,306446000000,56.08,4.5
138,2016,44.07,15.24,15.62,318627000000,55.5,4.35
138,2017,43.45,15.76,15.38,328481000000,54.66,4.12
138,2022,46.73,14.98,17.85,404353000000,56.96,4.64
139,1990,20.51,36.12,3.94,65977748211,22.13,0.76
139,1991,21.72,32.87,4.66,85500935935,25.67,0.9
139,1992,20.68,35,5.14,94337050693,23.35,0.8
139,1993,21.17,34.6,5.43,96043157273,23.63,0.83
139,1994,23.3,33.94,7,110804000000,25.64,0.93
139,1995,25.36,32.64,8.12,142294000000,28.02,1.05
139,1996,25.36,30.46,6.57,160193000000,29.58,1.13
139,1997,25.17,31.99,7.17,159358000000,28.54,1.07
139,1998,26.6,31.53,8.14,174686000000,29.38,1.15
139,1999,26.81,31.3,8.28,170031000000,29.77,1.17
139,2000,28.95,30.11,8.51,172220000000,32.02,1.31
139,2001,28.89,30.02,8.07,190905000000,32.28,1.3
139,2002,29.38,29.46,8.31,199070000000,33.27,1.37
139,2003,30.42,28.82,8.32,217829000000,34.35,1.44
139,2004,31.45,28.4,10.63,255107000000,35.33,1.52
139,2005,30.59,27.38,10.82,306146000000,35.81,1.53
139,2006,31.27,24.98,11.33,344627000000,38.68,1.79
139,2007,31.12,26.59,12.33,429021000000,37,1.63
139,2008,31.79,25.73,11.78,533600000000,38.17,1.73
139,2009,31.2,24.79,11.04,439732000000,38.92,1.8
139,2010,31.28,27.28,10.75,475697000000,36.16,1.57
139,2011,31.98,26.73,11.47,524374000000,37.2,1.64
139,2012,31.58,27.19,11.22,495231000000,36.53,1.6
139,2013,31.51,27.16,11.09,515762000000,36.51,1.59
139,2014,31.86,26.99,11.43,539080000000,36.82,1.62
139,2015,32.33,26.91,12.12,477111000000,37.16,1.65
139,2016,31.62,27.38,11.65,470025000000,36.28,1.58
139,2017,31.27,27.63,11.53,524641000000,35.88,1.55
139,2018,31.49,27.12,11.52,588780000000,36.47,1.59
139,2022,29.43,25.78,8.28,689763000000,37.03,1.63
140,1990,28.57,26.91,6.9,78713860217,35.4,1.48
140,1991,29.07,26.74,6.86,89233599278,35.66,1.51
140,1992,29.54,27.52,6.86,107592000000,35.13,1.47
140,1993,30.65,27.19,7.2,95009751901,35.98,1.54
140,1994,31.2,26.57,7.44,99688641304,36.75,1.6
140,1995,31.16,26.57,7.43,118122000000,36.72,1.6
140,1996,30.41,27.19,7.13,122630000000,35.66,1.52
140,1997,30.97,27.21,7.41,117017000000,35.92,1.55
140,1998,30.88,27.43,7.6,123946000000,35.6,1.52
140,1999,31.19,27.57,7.79,127470000000,35.61,1.53
140,2000,30.71,27.78,7.48,118605000000,35.1,1.49
140,2001,32.4,27.49,8.09,121604000000,36.27,1.58
140,2002,31.29,27.63,7.46,134796000000,35.62,1.52
140,2003,30.56,27.86,7.32,165226000000,35.01,1.47
140,2004,32.13,27.98,7.7,189382000000,35.71,1.52
140,2005,31.16,27.62,7.23,197254000000,35.49,1.51
140,2006,31.21,26.1,7.09,208756000000,36.89,1.62
140,2007,30.9,26.16,7.27,240496000000,36.8,1.6
140,2008,29.41,27.32,6.37,263416000000,34.86,1.45
140,2009,28.62,28.24,6.2,244668000000,33.29,1.36
140,2010,29.17,27.85,6.44,238113000000,34.2,1.41
140,2011,29.24,27.45,6.96,245118000000,34.65,1.44
140,2012,28.26,27.58,6.31,216224000000,34.03,1.39
140,2013,27.81,27.61,6.2,226434000000,33.84,1.37
140,2014,28.22,27.33,6.36,229902000000,34.35,1.41
140,2015,28.07,27.5,6.48,199394000000,34.07,1.39
140,2016,28.64,27.31,6.74,206426000000,34.54,1.42
140,2017,29.12,27.09,7.27,221358000000,35.09,1.47
140,2022,27.52,27.81,6.38,255197000000,33.52,1.35
141,1990,52.32,9.46,20.98,7360439423,65.57,9.06
141,1991,52.38,9.39,21.01,6883516484,65.67,9.16
141,1992,52.4,9.36,21.02,7646153984,65.72,9.21
141,1993,52.48,9.28,21.06,7156593654,65.84,9.33
141,1994,52.44,9.32,21.04,7374450769,65.77,9.27
141,1995,52.42,9.34,21.03,8137911978,65.75,9.24
141,1996,52.48,9.28,21.06,9059340385,65.85,9.35
141,1997,52.48,9.27,21.06,11297802115,65.85,9.35
141,1998,52.52,9.24,21.08,10255495027,65.91,9.41
141,1999,52.58,9.18,21.11,12393131868,66,9.5
141,2000,52.49,9.26,21.07,17759890110,65.86,9.37
141,2001,51.77,9.59,20.48,17538461538,65.17,8.85
141,2002,52.35,9.4,20.99,19363736264,65.65,9.16
141,2003,51.55,10.02,20.5,23533791209,64.58,8.27
141,2004,51.65,9.9,20.54,31734065934,64.76,8.42
141,2005,52.22,9.55,20.94,44530494505,65.42,8.93
141,2006,51.78,9.61,20.5,60882142857,65.15,8.81
141,2007,51.51,9.65,20.23,79712087912,64.97,8.74
141,2008,51.66,9.67,20.37,115270000000,65.03,8.74
141,2009,50.74,10.18,19.61,97798351648,64.02,8.05
141,2010,52.24,9.69,20.92,125122000000,65.27,8.78
141,2011,51.81,9.92,20.54,167775000000,64.81,8.46
141,2012,51.32,10.28,20.16,186834000000,64.18,8.01
141,2013,51.45,10.32,20.32,198728000000,64.2,7.97
141,2014,51.45,10.47,20.42,206225000000,64.03,7.8
141,2015,51.31,10.65,20.37,161740000000,63.76,7.6
141,2016,51.45,10.66,20.54,151732000000,63.82,7.6
141,2017,51.92,10.44,20.94,161099000000,64.28,7.86
141,2022,51.93,10.43,20.94,235770000000,64.28,7.87
142,1990,22.61,29.28,4.74,38247882300,30.79,1.11
142,1991,23.75,29.06,5.44,28850634900,31.54,1.17
142,1992,23.75,28.64,5.36,25121666667,31.97,1.19
142,1993,26.24,27.44,6.69,26361160450,34.32,1.37
142,1994,27.38,26.8,7.16,30072805104,35.51,1.46
142,1995,30.59,24.58,9.23,37430162103,39.19,1.8
142,1996,30.41,24.81,8.94,36937074278,38.9,1.77
142,1997,32.12,23.76,10.01,35575214078,40.84,1.96
142,1998,33.54,23.7,10.95,41696091974,41.48,2.04
142,1999,32.22,24.03,10.13,35953156754,40.55,1.93
142,2000,31.93,23.88,9.76,37253739511,40.58,1.93
142,2001,31.45,23.86,9.39,40395116581,40.36,1.91
142,2002,33.69,22.96,10.89,46065502703,42.32,2.12
142,2003,36.6,21.15,12.82,57806384143,45.59,2.53
142,2004,36.03,21.2,12.23,74973656852,45.3,2.49
142,2005,37.9,20.17,13.4,98454380120,47.24,2.76
142,2006,37.44,20.28,12.98,122024000000,46.89,2.72
142,2007,41.06,18.63,15.84,174589000000,50.34,3.24
142,2008,40.94,19,16.11,214317000000,49.86,3.17
142,2009,40.86,19.39,16.53,174102000000,49.41,3.07
142,2010,36.52,20.98,12.95,170029000000,45.67,2.57
142,2011,36.22,20.71,12.61,192614000000,45.85,2.6
142,2012,38.75,19.7,14.65,179133000000,48.18,2.94
142,2013,38.62,17.65,13.56,189789000000,50.19,3.28
142,2014,39.19,18.3,14.91,199714000000,49.72,3.18
142,2015,37.65,20.08,14.51,177884000000,47.11,2.77
142,2016,31.94,23.42,10.26,185288000000,40.95,2
142,2017,32.64,22.46,10.45,210147000000,42.14,2.13
142,2018,33.82,20.91,10.55,243316000000,44.32,2.36
142,2022,32.86,20.5,8.96,298892000000,44.36,2.35
143,1990,20.76,32.92,5.91,517014000000,25.68,0.87
143,1991,21.64,32.53,6.77,517963000000,26.51,0.91
143,1992,27.98,27.41,8.2,460291000000,34.78,1.42
143,1993,29.42,26.34,9,435084000000,36.7,1.56
143,1994,34.66,22.3,9.9,395077000000,43.25,2.17
143,1995,35.71,21.93,11.02,395537000000,44.18,2.27
143,1996,41.79,17.1,13.45,391725000000,52.13,3.61
143,1997,39.25,19.4,12.67,404929000000,48.59,2.9
143,1998,37.55,21.13,12.24,270955000000,46.03,2.5
143,1999,40.75,19.85,15.41,195907000000,48.9,2.89
143,2000,44.03,18.82,18.98,259710000000,51.53,3.28
143,2001,44.27,19.3,21.41,306602000000,51.2,3.18
143,2002,43.04,19.73,21.26,345470000000,50.05,3.01
143,2003,42.96,19.62,20.65,430347000000,50.07,3.03
143,2004,42.73,19.69,19.26,591017000000,49.85,3
